Uniq Id,Crawl Timestamp,Bb Category,Product Title,Product Description,Brand,Quantity Or Pack Size,Mrp,Price,Site Name,Offers,Combo Offers,Stock Availibility,Image Url,Url
amzn_00343,2024-01-01 05:43:00,Beauty,Fire Stick 97,This is a synthetic description for Fire Stick 97.,Solimo,4 pack,326,321,amazon_com,Limited time deal,10% Off with Coupon,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00344,2024-01-01 05:44:00,Electronics,Kindle E-Reader 50,This is a synthetic description for Kindle E-Reader 50.,Echo,3 pack,808,758,amazon_com,Limited time deal,10% Off with Coupon,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00345,2024-01-01 05:45:00,Household,Fire Stick 92,This is a synthetic description for Fire Stick 92.,Amazon Basics,4 pack,584,564,amazon_com,Limited time deal,10% Off with Coupon,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00346,2024-01-01 05:46:00,Kitchen,Solimo Essential 42,This is a synthetic description for Solimo Essential 42.,Fire TV,4 pack,1577,1566,amazon_com,Limited time deal,Buy 2 Get 1 Free,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00347,2024-01-01 05:47:00,Beauty,Echo Dot 3,This is a synthetic description for Echo Dot 3.,Echo,2 pack,1998,1959,amazon_com,Limited time deal,Buy 2 Get 1 Free,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00348,2024-01-01 05:48:00,Electronics,Echo Dot 32,This is a synthetic description for Echo Dot 32.,Fire TV,4 pack,1742,1642,amazon_com,Limited time deal,Buy 2 Get 1 Free,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00349,2024-01-01 05:49:00,Kitchen,Kindle E-Reader 32,This is a synthetic description for Kindle E-Reader 32.,Amazon Basics,4 pack,913,898,amazon_com,Limited time deal,nan,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00350,2024-01-01 05:50:00,Groceries,Echo Dot 30,This is a synthetic description for Echo Dot 30.,Kindle,2 pack,1383,1282,amazon_com,Limited time deal,Buy 2 Get 1 Free,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00351,2024-01-01 05:51:00,Beauty,Echo Dot 25,This is a synthetic description for Echo Dot 25.,Echo,1 pack,295,271,amazon_com,Limited time deal,Buy 2 Get 1 Free,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00352,2024-01-01 05:52:00,Kitchen,Echo Dot 99,This is a synthetic description for Echo Dot 99.,Kindle,4 pack,1600,1592,amazon_com,Limited time deal,Buy 2 Get 1 Free,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00353,2024-01-01 05:53:00,Beauty,Fire Stick 44,This is a synthetic description for Fire Stick 44.,Amazon Basics,3 pack,1573,1466,amazon_com,Limited time deal,nan,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00354,2024-01-01 05:54:00,Household,Happy Belly Snack 3,This is a synthetic description for Happy Belly Snack 3.,Fire TV,4 pack,1921,1901,amazon_com,Limited time deal,Buy 2 Get 1 Free,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00355,2024-01-01 05:55:00,Groceries,Kindle E-Reader 52,This is a synthetic description for Kindle E-Reader 52.,Solimo,1 pack,406,389,amazon_com,Limited time deal,Buy 2 Get 1 Free,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00356,2024-01-01 05:56:00,Kitchen,Amazon Product 69,This is a synthetic description for Amazon Product 69.,Fire TV,3 pack,961,947,amazon_com,Limited time deal,10% Off with Coupon,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00357,2024-01-01 05:57:00,Books,Echo Dot 16,This is a synthetic description for Echo Dot 16.,Solimo,2 pack,582,543,amazon_com,Limited time deal,10% Off with Coupon,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00358,2024-01-01 05:58:00,Electronics,Fire Stick 1,This is a synthetic description for Fire Stick 1.,Echo,4 pack,541,517,amazon_com,Limited time deal,10% Off with Coupon,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00359,2024-01-01 05:59:00,Groceries,Kindle E-Reader 57,This is a synthetic description for Kindle E-Reader 57.,Kindle,1 pack,1425,1284,amazon_com,Limited time deal,nan,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00360,2024-01-01 06:00:00,Beauty,Fire Stick 77,This is a synthetic description for Fire Stick 77.,Solimo,3 pack,1860,1727,amazon_com,Limited time deal,10% Off with Coupon,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00361,2024-01-01 06:01:00,Beauty,Kindle E-Reader 98,This is a synthetic description for Kindle E-Reader 98.,Happy Belly,2 pack,241,238,amazon_com,Limited time deal,nan,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00362,2024-01-01 06:02:00,Beauty,Kindle E-Reader 30,This is a synthetic description for Kindle E-Reader 30.,Happy Belly,3 pack,695,671,amazon_com,Limited time deal,Buy 2 Get 1 Free,False,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00363,2024-01-01 06:03:00,Kitchen,Amazon Product 83,This is a synthetic description for Amazon Product 83.,Happy Belly,3 pack,998,957,amazon_com,Limited time deal,10% Off with Coupon,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00364,2024-01-01 06:04:00,Books,Echo Dot 71,This is a synthetic description for Echo Dot 71.,Happy Belly,3 pack,1196,1078,amazon_com,Limited time deal,nan,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00365,2024-01-01 06:05:00,Books,Happy Belly Snack 38,This is a synthetic description for Happy Belly Snack 38.,Kindle,1 pack,775,736,amazon_com,Limited time deal,nan,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00366,2024-01-01 06:06:00,Electronics,Fire Stick 89,This is a synthetic description for Fire Stick 89.,Happy Belly,3 pack,920,862,amazon_com,Limited time deal,Buy 2 Get 1 Free,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00367,2024-01-01 06:07:00,Books,Kindle E-Reader 68,This is a synthetic description for Kindle E-Reader 68.,Fire TV,4 pack,613,573,amazon_com,Limited time deal,nan,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00368,2024-01-01 06:08:00,Electronics,Echo Dot 62,This is a synthetic description for Echo Dot 62.,Amazon Basics,4 pack,1793,1782,amazon_com,Limited time deal,10% Off with Coupon,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00369,2024-01-01 06:09:00,Kitchen,Solimo Essential 85,This is a synthetic description for Solimo Essential 85.,Kindle,1 pack,1427,1408,amazon_com,Limited time deal,nan,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00370,2024-01-01 06:10:00,Electronics,Echo Dot 73,This is a synthetic description for Echo Dot 73.,Kindle,1 pack,1447,1413,amazon_com,Limited time deal,nan,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00371,2024-01-01 06:11:00,Electronics,Echo Dot 87,This is a synthetic description for Echo Dot 87.,Fire TV,2 pack,1711,1665,amazon_com,Limited time deal,10% Off with Coupon,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00372,2024-01-01 06:12:00,Household,Fire Stick 93,This is a synthetic description for Fire Stick 93.,Happy Belly,4 pack,632,582,amazon_com,Limited time deal,Buy 2 Get 1 Free,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00373,2024-01-01 06:13:00,Groceries,Kindle E-Reader 4,This is a synthetic description for Kindle E-Reader 4.,Fire TV,4 pack,871,850,amazon_com,Limited time deal,nan,False,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00374,2024-01-01 06:14:00,Books,Solimo Essential 88,This is a synthetic description for Solimo Essential 88.,Solimo,3 pack,1050,946,amazon_com,Limited time deal,nan,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00375,2024-01-01 06:15:00,Kitchen,Happy Belly Snack 86,This is a synthetic description for Happy Belly Snack 86.,Amazon Basics,2 pack,672,661,amazon_com,Limited time deal,Buy 2 Get 1 Free,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00376,2024-01-01 06:16:00,Beauty,Fire Stick 65,This is a synthetic description for Fire Stick 65.,Amazon Basics,1 pack,1744,1646,amazon_com,Limited time deal,Buy 2 Get 1 Free,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00377,2024-01-01 06:17:00,Groceries,Fire Stick 56,This is a synthetic description for Fire Stick 56.,Amazon Basics,1 pack,800,752,amazon_com,Limited time deal,Buy 2 Get 1 Free,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00378,2024-01-01 06:18:00,Beauty,Fire Stick 97,This is a synthetic description for Fire Stick 97.,Solimo,3 pack,440,399,amazon_com,Limited time deal,10% Off with Coupon,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00379,2024-01-01 06:19:00,Electronics,Amazon Product 88,This is a synthetic description for Amazon Product 88.,Kindle,1 pack,652,636,amazon_com,Limited time deal,nan,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00380,2024-01-01 06:20:00,Electronics,Echo Dot 64,This is a synthetic description for Echo Dot 64.,Echo,2 pack,1782,1644,amazon_com,Limited time deal,nan,False,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00381,2024-01-01 06:21:00,Groceries,Amazon Product 40,This is a synthetic description for Amazon Product 40.,Fire TV,3 pack,1455,1384,amazon_com,Limited time deal,nan,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00382,2024-01-01 06:22:00,Books,Echo Dot 33,This is a synthetic description for Echo Dot 33.,Kindle,2 pack,202,198,amazon_com,Limited time deal,nan,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00383,2024-01-01 06:23:00,Kitchen,Echo Dot 47,This is a synthetic description for Echo Dot 47.,Amazon Basics,3 pack,1975,1894,amazon_com,Limited time deal,Buy 2 Get 1 Free,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00384,2024-01-01 06:24:00,Kitchen,Amazon Product 36,This is a synthetic description for Amazon Product 36.,Solimo,1 pack,1782,1627,amazon_com,Limited time deal,nan,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00385,2024-01-01 06:25:00,Household,Kindle E-Reader 15,This is a synthetic description for Kindle E-Reader 15.,Amazon Basics,3 pack,1893,1865,amazon_com,Limited time deal,nan,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00386,2024-01-01 06:26:00,Beauty,Kindle E-Reader 77,This is a synthetic description for Kindle E-Reader 77.,Solimo,2 pack,309,291,amazon_com,Limited time deal,Buy 2 Get 1 Free,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00387,2024-01-01 06:27:00,Books,Kindle E-Reader 84,This is a synthetic description for Kindle E-Reader 84.,Happy Belly,3 pack,728,727,amazon_com,Limited time deal,nan,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00388,2024-01-01 06:28:00,Kitchen,Solimo Essential 81,This is a synthetic description for Solimo Essential 81.,Amazon Basics,2 pack,367,333,amazon_com,Limited time deal,10% Off with Coupon,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00389,2024-01-01 06:29:00,Groceries,Solimo Essential 85,This is a synthetic description for Solimo Essential 85.,Happy Belly,1 pack,1250,1156,amazon_com,Limited time deal,nan,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00390,2024-01-01 06:30:00,Electronics,Happy Belly Snack 28,This is a synthetic description for Happy Belly Snack 28.,Kindle,2 pack,1230,1213,amazon_com,Limited time deal,10% Off with Coupon,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00391,2024-01-01 06:31:00,Electronics,Echo Dot 30,This is a synthetic description for Echo Dot 30.,Fire TV,4 pack,1989,1958,amazon_com,Limited time deal,10% Off with Coupon,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00392,2024-01-01 06:32:00,Books,Amazon Product 63,This is a synthetic description for Amazon Product 63.,Echo,4 pack,771,715,amazon_com,Limited time deal,Buy 2 Get 1 Free,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00393,2024-01-01 06:33:00,Electronics,Solimo Essential 56,This is a synthetic description for Solimo Essential 56.,Fire TV,1 pack,106,103,amazon_com,Limited time deal,nan,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00394,2024-01-01 06:34:00,Electronics,Fire Stick 19,This is a synthetic description for Fire Stick 19.,Kindle,2 pack,1567,1422,amazon_com,Limited time deal,10% Off with Coupon,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00395,2024-01-01 06:35:00,Beauty,Happy Belly Snack 11,This is a synthetic description for Happy Belly Snack 11.,Amazon Basics,1 pack,1929,1866,amazon_com,Limited time deal,nan,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00396,2024-01-01 06:36:00,Books,Fire Stick 65,This is a synthetic description for Fire Stick 65.,Fire TV,1 pack,1557,1489,amazon_com,Limited time deal,Buy 2 Get 1 Free,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00397,2024-01-01 06:37:00,Beauty,Kindle E-Reader 75,This is a synthetic description for Kindle E-Reader 75.,Kindle,4 pack,1789,1635,amazon_com,Limited time deal,Buy 2 Get 1 Free,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00398,2024-01-01 06:38:00,Beauty,Solimo Essential 51,This is a synthetic description for Solimo Essential 51.,Solimo,2 pack,1950,1826,amazon_com,Limited time deal,10% Off with Coupon,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00399,2024-01-01 06:39:00,Household,Echo Dot 37,This is a synthetic description for Echo Dot 37.,Solimo,4 pack,1992,1958,amazon_com,Limited time deal,10% Off with Coupon,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00400,2024-01-01 06:40:00,Household,Fire Stick 73,This is a synthetic description for Fire Stick 73.,Amazon Basics,1 pack,176,162,amazon_com,Limited time deal,Buy 2 Get 1 Free,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00401,2024-01-01 06:41:00,Groceries,Happy Belly Snack 68,This is a synthetic description for Happy Belly Snack 68.,Kindle,1 pack,1612,1564,amazon_com,Limited time deal,nan,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00402,2024-01-01 06:42:00,Kitchen,Echo Dot 87,This is a synthetic description for Echo Dot 87.,Echo,3 pack,1677,1580,amazon_com,Limited time deal,nan,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00403,2024-01-01 06:43:00,Electronics,Echo Dot 46,This is a synthetic description for Echo Dot 46.,Fire TV,1 pack,399,389,amazon_com,Limited time deal,10% Off with Coupon,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00404,2024-01-01 06:44:00,Electronics,Fire Stick 63,This is a synthetic description for Fire Stick 63.,Kindle,3 pack,1008,911,amazon_com,Limited time deal,10% Off with Coupon,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00405,2024-01-01 06:45:00,Groceries,Amazon Product 99,This is a synthetic description for Amazon Product 99.,Fire TV,2 pack,203,185,amazon_com,Limited time deal,nan,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00406,2024-01-01 06:46:00,Books,Echo Dot 17,This is a synthetic description for Echo Dot 17.,Kindle,4 pack,1782,1719,amazon_com,Limited time deal,10% Off with Coupon,False,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00407,2024-01-01 06:47:00,Beauty,Happy Belly Snack 45,This is a synthetic description for Happy Belly Snack 45.,Fire TV,2 pack,1784,1646,amazon_com,Limited time deal,10% Off with Coupon,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00408,2024-01-01 06:48:00,Electronics,Fire Stick 41,This is a synthetic description for Fire Stick 41.,Happy Belly,2 pack,1647,1578,amazon_com,Limited time deal,nan,False,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00409,2024-01-01 06:49:00,Household,Fire Stick 52,This is a synthetic description for Fire Stick 52.,Happy Belly,3 pack,794,720,amazon_com,Limited time deal,nan,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00410,2024-01-01 06:50:00,Beauty,Kindle E-Reader 64,This is a synthetic description for Kindle E-Reader 64.,Amazon Basics,3 pack,1877,1699,amazon_com,Limited time deal,nan,False,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00411,2024-01-01 06:51:00,Household,Fire Stick 51,This is a synthetic description for Fire Stick 51.,Fire TV,3 pack,464,430,amazon_com,Limited time deal,10% Off with Coupon,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00412,2024-01-01 06:52:00,Books,Echo Dot 81,This is a synthetic description for Echo Dot 81.,Amazon Basics,1 pack,836,765,amazon_com,Limited time deal,10% Off with Coupon,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00413,2024-01-01 06:53:00,Beauty,Kindle E-Reader 69,This is a synthetic description for Kindle E-Reader 69.,Kindle,3 pack,1617,1587,amazon_com,Limited time deal,10% Off with Coupon,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00414,2024-01-01 06:54:00,Kitchen,Echo Dot 86,This is a synthetic description for Echo Dot 86.,Echo,3 pack,1689,1552,amazon_com,Limited time deal,Buy 2 Get 1 Free,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00415,2024-01-01 06:55:00,Groceries,Fire Stick 66,This is a synthetic description for Fire Stick 66.,Amazon Basics,4 pack,1670,1641,amazon_com,Limited time deal,nan,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00416,2024-01-01 06:56:00,Beauty,Kindle E-Reader 8,This is a synthetic description for Kindle E-Reader 8.,Solimo,1 pack,1611,1541,amazon_com,Limited time deal,Buy 2 Get 1 Free,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00417,2024-01-01 06:57:00,Electronics,Fire Stick 25,This is a synthetic description for Fire Stick 25.,Kindle,1 pack,1010,974,amazon_com,Limited time deal,nan,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00418,2024-01-01 06:58:00,Groceries,Fire Stick 73,This is a synthetic description for Fire Stick 73.,Amazon Basics,4 pack,646,645,amazon_com,Limited time deal,10% Off with Coupon,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00419,2024-01-01 06:59:00,Electronics,Solimo Essential 46,This is a synthetic description for Solimo Essential 46.,Happy Belly,4 pack,1383,1282,amazon_com,Limited time deal,10% Off with Coupon,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00420,2024-01-01 07:00:00,Beauty,Happy Belly Snack 60,This is a synthetic description for Happy Belly Snack 60.,Kindle,1 pack,1413,1369,amazon_com,Limited time deal,nan,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00421,2024-01-01 07:01:00,Kitchen,Solimo Essential 40,This is a synthetic description for Solimo Essential 40.,Amazon Basics,3 pack,261,252,amazon_com,Limited time deal,Buy 2 Get 1 Free,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00422,2024-01-01 07:02:00,Household,Solimo Essential 13,This is a synthetic description for Solimo Essential 13.,Fire TV,2 pack,394,392,amazon_com,Limited time deal,10% Off with Coupon,False,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00423,2024-01-01 07:03:00,Kitchen,Kindle E-Reader 93,This is a synthetic description for Kindle E-Reader 93.,Kindle,3 pack,420,404,amazon_com,Limited time deal,nan,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00424,2024-01-01 07:04:00,Groceries,Echo Dot 19,This is a synthetic description for Echo Dot 19.,Kindle,3 pack,1436,1412,amazon_com,Limited time deal,Buy 2 Get 1 Free,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00425,2024-01-01 07:05:00,Kitchen,Solimo Essential 10,This is a synthetic description for Solimo Essential 10.,Fire TV,4 pack,1689,1638,amazon_com,Limited time deal,Buy 2 Get 1 Free,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00426,2024-01-01 07:06:00,Books,Happy Belly Snack 53,This is a synthetic description for Happy Belly Snack 53.,Happy Belly,2 pack,802,799,amazon_com,Limited time deal,nan,False,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00427,2024-01-01 07:07:00,Household,Fire Stick 31,This is a synthetic description for Fire Stick 31.,Happy Belly,2 pack,949,875,amazon_com,Limited time deal,nan,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00428,2024-01-01 07:08:00,Electronics,Amazon Product 93,This is a synthetic description for Amazon Product 93.,Solimo,2 pack,1219,1134,amazon_com,Limited time deal,Buy 2 Get 1 Free,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00429,2024-01-01 07:09:00,Household,Amazon Product 6,This is a synthetic description for Amazon Product 6.,Kindle,4 pack,988,925,amazon_com,Limited time deal,nan,False,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00430,2024-01-01 07:10:00,Electronics,Amazon Product 19,This is a synthetic description for Amazon Product 19.,Amazon Basics,3 pack,1797,1626,amazon_com,Limited time deal,Buy 2 Get 1 Free,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00431,2024-01-01 07:11:00,Groceries,Kindle E-Reader 49,This is a synthetic description for Kindle E-Reader 49.,Happy Belly,4 pack,1691,1527,amazon_com,Limited time deal,nan,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00432,2024-01-01 07:12:00,Household,Echo Dot 33,This is a synthetic description for Echo Dot 33.,Fire TV,3 pack,1852,1733,amazon_com,Limited time deal,10% Off with Coupon,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00433,2024-01-01 07:13:00,Groceries,Echo Dot 13,This is a synthetic description for Echo Dot 13.,Kindle,1 pack,1659,1552,amazon_com,Limited time deal,10% Off with Coupon,False,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00434,2024-01-01 07:14:00,Electronics,Happy Belly Snack 73,This is a synthetic description for Happy Belly Snack 73.,Kindle,4 pack,1078,996,amazon_com,Limited time deal,nan,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00435,2024-01-01 07:15:00,Groceries,Happy Belly Snack 48,This is a synthetic description for Happy Belly Snack 48.,Fire TV,4 pack,1676,1578,amazon_com,Limited time deal,10% Off with Coupon,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00436,2024-01-01 07:16:00,Kitchen,Kindle E-Reader 71,This is a synthetic description for Kindle E-Reader 71.,Amazon Basics,1 pack,309,305,amazon_com,Limited time deal,nan,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00437,2024-01-01 07:17:00,Household,Amazon Product 73,This is a synthetic description for Amazon Product 73.,Happy Belly,3 pack,1945,1762,amazon_com,Limited time deal,Buy 2 Get 1 Free,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00438,2024-01-01 07:18:00,Groceries,Echo Dot 34,This is a synthetic description for Echo Dot 34.,Amazon Basics,4 pack,875,869,amazon_com,Limited time deal,Buy 2 Get 1 Free,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00439,2024-01-01 07:19:00,Kitchen,Fire Stick 44,This is a synthetic description for Fire Stick 44.,Kindle,4 pack,587,534,amazon_com,Limited time deal,Buy 2 Get 1 Free,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00440,2024-01-01 07:20:00,Groceries,Fire Stick 99,This is a synthetic description for Fire Stick 99.,Kindle,1 pack,148,143,amazon_com,Limited time deal,Buy 2 Get 1 Free,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00441,2024-01-01 07:21:00,Books,Echo Dot 74,This is a synthetic description for Echo Dot 74.,Happy Belly,1 pack,1800,1699,amazon_com,Limited time deal,Buy 2 Get 1 Free,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00442,2024-01-01 07:22:00,Books,Happy Belly Snack 10,This is a synthetic description for Happy Belly Snack 10.,Echo,1 pack,486,440,amazon_com,Limited time deal,Buy 2 Get 1 Free,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00443,2024-01-01 07:23:00,Kitchen,Fire Stick 24,This is a synthetic description for Fire Stick 24.,Kindle,3 pack,508,473,amazon_com,Limited time deal,Buy 2 Get 1 Free,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00444,2024-01-01 07:24:00,Kitchen,Amazon Product 84,This is a synthetic description for Amazon Product 84.,Fire TV,4 pack,1810,1707,amazon_com,Limited time deal,Buy 2 Get 1 Free,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00445,2024-01-01 07:25:00,Kitchen,Echo Dot 42,This is a synthetic description for Echo Dot 42.,Echo,3 pack,1857,1696,amazon_com,Limited time deal,nan,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00446,2024-01-01 07:26:00,Groceries,Amazon Product 33,This is a synthetic description for Amazon Product 33.,Solimo,3 pack,855,799,amazon_com,Limited time deal,Buy 2 Get 1 Free,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00447,2024-01-01 07:27:00,Beauty,Echo Dot 77,This is a synthetic description for Echo Dot 77.,Fire TV,3 pack,406,398,amazon_com,Limited time deal,10% Off with Coupon,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00448,2024-01-01 07:28:00,Electronics,Echo Dot 86,This is a synthetic description for Echo Dot 86.,Echo,4 pack,715,649,amazon_com,Limited time deal,nan,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00449,2024-01-01 07:29:00,Household,Solimo Essential 28,This is a synthetic description for Solimo Essential 28.,Kindle,3 pack,1247,1161,amazon_com,Limited time deal,Buy 2 Get 1 Free,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00450,2024-01-01 07:30:00,Electronics,Echo Dot 56,This is a synthetic description for Echo Dot 56.,Fire TV,2 pack,1454,1312,amazon_com,Limited time deal,Buy 2 Get 1 Free,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00451,2024-01-01 07:31:00,Beauty,Solimo Essential 71,This is a synthetic description for Solimo Essential 71.,Solimo,1 pack,125,117,amazon_com,Limited time deal,Buy 2 Get 1 Free,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00452,2024-01-01 07:32:00,Beauty,Kindle E-Reader 77,This is a synthetic description for Kindle E-Reader 77.,Kindle,4 pack,1483,1416,amazon_com,Limited time deal,10% Off with Coupon,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00453,2024-01-01 07:33:00,Beauty,Kindle E-Reader 65,This is a synthetic description for Kindle E-Reader 65.,Amazon Basics,3 pack,663,610,amazon_com,Limited time deal,nan,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00454,2024-01-01 07:34:00,Electronics,Happy Belly Snack 26,This is a synthetic description for Happy Belly Snack 26.,Amazon Basics,2 pack,104,101,amazon_com,Limited time deal,nan,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00455,2024-01-01 07:35:00,Kitchen,Amazon Product 50,This is a synthetic description for Amazon Product 50.,Happy Belly,3 pack,1861,1847,amazon_com,Limited time deal,nan,False,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00456,2024-01-01 07:36:00,Kitchen,Echo Dot 6,This is a synthetic description for Echo Dot 6.,Happy Belly,2 pack,697,636,amazon_com,Limited time deal,Buy 2 Get 1 Free,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00457,2024-01-01 07:37:00,Kitchen,Echo Dot 95,This is a synthetic description for Echo Dot 95.,Happy Belly,3 pack,1089,1084,amazon_com,Limited time deal,nan,True,https://example.com/image.jpg,https://www.amazon.com/example-product
